Document_ID,Company_Name,Statement,Financial_Year,Quarter,Revenue,Expenses,Profit,Assets,Liabilities,Equity,Profit_Margin,Profit_Category,Year,Growth_Rate,Debt_to_Equity_Ratio,Return_on_Assets,Current_Ratio,Cash_Flow,Investment_Score,Risk_Level
DOC_1918,"Medina, Diaz and Daniels","The company's Q2 2024 financials reflect a Medium margin and High risk, supported by -1.71% growth in profitability.",2022-2023,Q2,30146039.67,26138684.21,4007355.46,2989068.34,14838814.49,-11849746.15,13.29,Medium,2024,-1.71,-1.25,134.07,0.85,4177158.05,55.02,High
DOC_1919,"Pearson, Chavez and Glover","In Q2 2022, the company recorded a revenue of 37176691.78 and expenses of 28233462.87, resulting in a profit of 8943228.91. Overall performance was classified as High.",2020-2021,Q2,37176691.78,28233462.87,8943228.91,95841889.59,28509782.77,67332106.82,24.06,High,2022,5.8,0.42,9.33,1.77,8215217.88,50.1,High
DOC_1920,Schaefer-Horn,"During Q2 2021, revenue totaled 17890467.89, while expenses were 26900876.79. The profit outcome was -9010408.9, marking a Low performance category.",2023-2024,Q2,17890467.89,26900876.79,-9010408.9,22499452.14,18688208.14,3811244.0,-50.36,Low,2021,-6.35,4.9,-40.05,2.75,-9784990.83,77.02,High
DOC_1921,Myers-Ramos,"For Q1 2019, financial growth stood at -1.56%, with profit margins rated as High and overall investment risk categorized as High.",2022-2023,Q1,45270494.29,11875600.02,33394894.27,73037986.56,41268233.91,31769752.65,73.77,High,2019,-1.56,1.3,45.72,2.88,32240340.82,47.36,High
DOC_1922,Newton and Sons,"In Q2 2022, the organization maintained a growth rate of 4.26%, achieving High profit levels and Low investment risk.",2023-2024,Q2,24785926.39,10934974.52,13850951.87,8441993.03,35207589.86,-26765596.83,55.88,High,2022,4.26,-1.32,164.07,2.21,14414609.29,89.31,Low
DOC_1923,"Martinez, Howard and Pham","For Q1 2021, financial growth stood at 0.67%, with profit margins rated as High and overall investment risk categorized as Low.",2018-2019,Q1,42468184.17,28192323.81,14275860.36,18980880.61,20790623.86,-1809743.25,33.62,High,2021,0.67,-11.49,75.21,0.94,14595197.56,80.9,Low
DOC_1924,Martinez-Russell,"In Q4 2019, the organization maintained a growth rate of 10.4%, achieving Medium profit levels and High investment risk.",2024-2025,Q4,34130997.37,27981035.91,6149961.46,74541890.75,13153880.98,61388009.77,18.02,Medium,2019,10.4,0.21,8.25,2.31,5695920.84,41.83,High
DOC_1925,"Rodriguez, Willis and Ford","For Q3 2024, the firm achieved a 12.39% growth rate, with total revenue of 10094327.83, profit of -3005445.28, and categorized as High risk.",2023-2024,Q3,10094327.83,13099773.11,-3005445.28,26242151.73,45581069.1,-19338917.37,-29.77,Low,2024,12.39,-2.36,-11.45,2.51,-3294463.28,89.82,High
DOC_1926,Mcgrath-Guzman,"For Q1 2018, the firm achieved a 17.53% growth rate, with total revenue of 1513695.53, profit of -23112962.57, and categorized as High risk.",2020-2021,Q1,1513695.53,24626658.1,-23112962.57,42966353.27,38190731.53,4775621.74,-1526.92,Low,2018,17.53,8.0,-53.79,1.97,-21094674.14,63.04,High
DOC_1927,Warner-Bell,"In Q1 2019, the company recorded a revenue of 9184265.38 and expenses of 20508267.9, resulting in a profit of -11324002.52. Overall performance was classified as Low.",2019-2020,Q1,9184265.38,20508267.9,-11324002.52,90387301.04,40894221.87,49493079.17,-123.3,Low,2019,-4.27,0.83,-12.53,0.88,-11116981.41,86.04,High
DOC_1928,"Moody, Nguyen and Berg",The firm achieved a profit of 37888737.69 during Q4 2018 with total revenue reaching 43555331.68 and expenses of 5666593.99. The risk level was assessed as Low.,2020-2021,Q4,43555331.68,5666593.99,37888737.69,11253833.13,23189518.04,-11935684.91,86.99,High,2018,2.61,-1.94,336.67,0.95,36823599.15,81.68,Low
DOC_1929,Johnson LLC,"Q4 2023 performance shows revenue at 43840654.6, expenses at 8335519.38, and profit reaching 35505135.22. The period closed with a High margin.",2024-2025,Q4,43840654.6,8335519.38,35505135.22,80606985.96,20436559.44,60170426.52,80.99,High,2023,4.88,0.34,44.05,1.65,33286171.44,63.2,Low
DOC_1930,"Bennett, Brown and Ward","The company's Q2 2021 financials reflect a Low margin and High risk, supported by -8.39% growth in profitability.",2018-2019,Q2,7036900.01,18008555.56,-10971655.55,45237477.96,21224326.13,24013151.83,-155.92,Low,2021,-8.39,0.88,-24.25,1.23,-10342496.8,79.39,High
DOC_1931,Hanson-Smith,"For Q2 2023, financial growth stood at 16.6%, with profit margins rated as High and overall investment risk categorized as High.",2024-2025,Q2,41990196.7,11096305.41,30893891.29,17083063.11,26576495.61,-9493432.5,73.57,High,2023,16.6,-2.8,180.85,0.79,32954586.46,52.48,High
DOC_1932,"Cobb, Ramos and Spears","For Q3 2023, the firm achieved a 4.15% growth rate, with total revenue of 20773098.3, profit of -2862559.23, and categorized as High risk.",2020-2021,Q3,20773098.3,23635657.53,-2862559.23,13540271.73,14587682.43,-1047410.7,-13.78,Low,2023,4.15,-13.93,-21.14,1.7,-2982570.42,93.5,High
DOC_1933,"Mills, Walker and Payne","Revenue for Q3 2019 was 17648738.92 with corresponding expenses of 11442404.84, leading to a profit of 6206334.08. Risk profile: Low.",2023-2024,Q3,17648738.92,11442404.84,6206334.08,29599047.85,43412259.91,-13813212.06,35.17,High,2019,6.63,-3.14,20.97,2.97,6025798.13,90.93,Low
DOC_1934,Walton Ltd,2023 Q4 results indicate a profit of 40747100.32 with 20.56% growth and classified as High risk under High margin.,2019-2020,Q4,41672294.68,925194.36,40747100.32,7642094.76,9527941.57,-1885846.81,97.78,High,2023,20.56,-5.05,533.19,1.45,42711125.22,42.83,High
DOC_1935,Williams-Jones,"Q3 2024 performance shows revenue at 2793973.43, expenses at 27270840.7, and profit reaching -24476867.27. The period closed with a Low margin.",2020-2021,Q3,2793973.43,27270840.7,-24476867.27,28311033.97,42949083.99,-14638050.02,-876.06,Low,2024,7.93,-2.93,-86.46,1.22,-24963005.88,56.82,High
DOC_1936,Holmes Inc,"The company's Q3 2021 financials reflect a High margin and High risk, supported by 2.33% growth in profitability.",2018-2019,Q3,28363483.61,12423756.28,15939727.33,12456738.43,32121366.55,-19664628.12,56.2,High,2021,2.33,-1.63,127.96,1.9,15662080.91,52.6,High
DOC_1937,Thomas-Gibbs,"Q2 2022 performance shows revenue at 3770175.0, expenses at 10448043.79, and profit reaching -6677868.79. The period closed with a Low margin.",2018-2019,Q2,3770175.0,10448043.79,-6677868.79,82625146.75,38130133.03,44495013.72,-177.12,Low,2022,23.36,0.86,-8.08,1.01,-7328366.93,57.17,High
DOC_1938,Valdez PLC,"For Q2 2019, the firm achieved a 14.74% growth rate, with total revenue of 34250183.24, profit of 30908279.15, and categorized as Low risk.",2022-2023,Q2,34250183.24,3341904.09,30908279.15,78121798.28,10325632.45,67796165.83,90.24,High,2019,14.74,0.15,39.56,2.86,33466938.32,90.18,Low
DOC_1939,Allen LLC,"For Q1 2023, financial growth stood at 1.31%, with profit margins rated as High and overall investment risk categorized as Low.",2019-2020,Q1,21472382.79,8828324.27,12644058.52,61804409.55,39699168.89,22105240.66,58.89,High,2023,1.31,1.8,20.46,1.79,13112215.44,93.1,Low
DOC_1940,Lee Ltd,"During Q4 2018, revenue totaled 41640263.99, while expenses were 28945196.23. The profit outcome was 12695067.76, marking a High performance category.",2019-2020,Q4,41640263.99,28945196.23,12695067.76,19494367.01,27357728.83,-7863361.82,30.49,High,2018,24.98,-3.48,65.12,2.45,12649496.46,79.92,Low
DOC_1941,Dalton PLC,The firm achieved a profit of 3568277.71 during Q3 2021 with total revenue reaching 30958131.86 and expenses of 27389854.15. The risk level was assessed as Medium.,2024-2025,Q3,30958131.86,27389854.15,3568277.71,15627171.87,29327030.11,-13699858.24,11.53,Medium,2021,20.85,-2.14,22.83,1.29,3363687.49,66.64,Medium
DOC_1942,"Jordan, Todd and Andrade","The company's Q2 2023 financials reflect a High margin and Low risk, supported by 18.84% growth in profitability.",2022-2023,Q2,31567684.62,20033385.65,11534298.97,61402138.33,7406632.85,53995505.48,36.54,High,2023,18.84,0.14,18.78,2.62,12173830.23,77.57,Low
DOC_1943,Friedman Inc,"Q2 2020 performance shows revenue at 41590825.41, expenses at 24533929.06, and profit reaching 17056896.35. The period closed with a High margin.",2021-2022,Q2,41590825.41,24533929.06,17056896.35,75111682.1,23030552.68,52081129.42,41.01,High,2020,2.31,0.44,22.71,1.04,18454895.21,75.68,Low
DOC_1944,"Farmer, Watts and Jacobs","For Q2 2020, financial growth stood at 13.25%, with profit margins rated as Low and overall investment risk categorized as High.",2019-2020,Q2,3930377.08,8119181.14,-4188804.06,50677047.81,26162049.48,24514998.33,-106.58,Low,2020,13.25,1.07,-8.27,1.58,-4495759.44,94.09,High
DOC_1945,Oconnor Group,2020 Q2 results indicate a profit of 6793460.87 with -2.15% growth and classified as Low risk under High margin.,2019-2020,Q2,25984987.04,19191526.17,6793460.87,57253893.41,2997969.11,54255924.3,26.14,High,2020,-2.15,0.06,11.87,1.48,6568388.67,60.45,Low
DOC_1946,"Lee, Taylor and White","The company's Q1 2018 financials reflect a High margin and Low risk, supported by 15.25% growth in profitability.",2018-2019,Q1,9549597.05,4332927.77,5216669.28,53855190.36,6779974.86,47075215.5,54.63,High,2018,15.25,0.14,9.69,2.33,5380404.77,85.38,Low
DOC_1947,"Lee, Bell and Hammond","Revenue for Q1 2023 was 24739356.5 with corresponding expenses of 22589008.89, leading to a profit of 2150347.61. Risk profile: High.",2019-2020,Q1,24739356.5,22589008.89,2150347.61,86448089.63,32059952.46,54388137.17,8.69,Low,2023,14.38,0.59,2.49,1.8,2358927.56,53.12,High
DOC_1948,"Christian, Caldwell and Hood","In Q3 2024, the company recorded a revenue of 44268297.07 and expenses of 27474718.64, resulting in a profit of 16793578.43. Overall performance was classified as High.",2018-2019,Q3,44268297.07,27474718.64,16793578.43,87304017.9,32824993.53,54479024.37,37.94,High,2024,12.32,0.6,19.24,1.46,17529011.17,85.08,Low
DOC_1949,Garcia-Stewart,"In Q3 2024, the organization maintained a growth rate of 10.87%, achieving High profit levels and Low investment risk.",2021-2022,Q3,47318879.07,25788648.67,21530230.4,97485345.89,17185810.98,80299534.91,45.5,High,2024,10.87,0.21,22.09,0.89,20285949.66,66.32,Low
DOC_1950,Alexander Ltd,"Revenue for Q1 2023 was 17225231.05 with corresponding expenses of 23905911.04, leading to a profit of -6680679.99. Risk profile: High.",2020-2021,Q1,17225231.05,23905911.04,-6680679.99,53690497.49,26505474.62,27185022.87,-38.78,Low,2023,-0.75,0.98,-12.44,2.64,-6656044.04,56.86,High
DOC_1951,Evans and Sons,"For Q1 2024, financial growth stood at 8.0%, with profit margins rated as High and overall investment risk categorized as Low.",2022-2023,Q1,31057874.91,13795607.12,17262267.79,19763432.87,22373818.03,-2610385.16,55.58,High,2024,8.0,-8.57,87.34,0.81,15849989.3,78.59,Low
DOC_1952,"Turner, Fields and Smith","Q1 2023 performance shows revenue at 12041302.4, expenses at 9043161.34, and profit reaching 2998141.06. The period closed with a High margin.",2020-2021,Q1,12041302.4,9043161.34,2998141.06,76319302.47,1828792.4,74490510.07,24.9,High,2023,13.6,0.02,3.93,1.35,3038139.98,82.43,Low
DOC_1953,Smith Group,"During Q4 2023, revenue totaled 41965686.37, while expenses were 5258460.09. The profit outcome was 36707226.28, marking a High performance category.",2023-2024,Q4,41965686.37,5258460.09,36707226.28,82482932.52,37264702.36,45218230.16,87.47,High,2023,-0.19,0.82,44.5,0.66,38080286.07,71.84,Low
DOC_1954,"Wright, Goodman and Martinez","The company's Q1 2024 financials reflect a Low margin and High risk, supported by -4.96% growth in profitability.",2022-2023,Q1,15891724.51,17801993.93,-1910269.42,20218481.16,7529870.15,12688611.01,-12.02,Low,2024,-4.96,0.59,-9.45,0.78,-1888997.8,90.01,High
DOC_1955,"Hines, Mathis and Underwood","In Q2 2023, the company recorded a revenue of 20262121.73 and expenses of 28097558.7, resulting in a profit of -7835436.97. Overall performance was classified as Low.",2021-2022,Q2,20262121.73,28097558.7,-7835436.97,26058207.98,18633893.6,7424314.38,-38.67,Low,2023,-9.74,2.51,-30.07,1.62,-7912505.53,71.17,High
DOC_1956,Gross-Hall,"In Q4 2020, the organization maintained a growth rate of 4.77%, achieving High profit levels and Low investment risk.",2020-2021,Q4,16383987.96,9453147.53,6930840.43,6687956.11,1871807.75,4816148.36,42.3,High,2020,4.77,0.39,103.63,1.52,7289834.77,60.39,Low
DOC_1957,"King, Nguyen and Meyer","For Q1 2018, financial growth stood at 10.05%, with profit margins rated as Low and overall investment risk categorized as High.",2023-2024,Q1,1979405.46,26414970.75,-24435565.29,95440750.93,19590923.78,75849827.15,-1234.49,Low,2018,10.05,0.26,-25.6,0.53,-23462109.69,42.74,High
DOC_1958,Henderson-Robinson,"In Q1 2019, the organization maintained a growth rate of 0.85%, achieving High profit levels and Low investment risk.",2019-2020,Q1,38741789.3,23143106.43,15598682.87,27481044.36,21510222.55,5970821.81,40.26,High,2019,0.85,3.6,56.76,2.92,15838856.73,87.74,Low
DOC_1959,Hamilton-Lynn,The firm achieved a profit of 4840566.99 during Q2 2023 with total revenue reaching 24011366.53 and expenses of 19170799.54. The risk level was assessed as Low.,2018-2019,Q2,24011366.53,19170799.54,4840566.99,27736899.8,16082970.01,11653929.79,20.16,High,2023,13.53,1.38,17.45,1.61,4358309.36,75.95,Low
DOC_1960,Collins-Hood,"In Q3 2021, the organization maintained a growth rate of -1.76%, achieving Low profit levels and High investment risk.",2022-2023,Q3,7934505.69,24243844.89,-16309339.2,13508434.84,49747066.91,-36238632.07,-205.55,Low,2021,-1.76,-1.37,-120.73,2.41,-17101003.25,42.93,High
DOC_1961,Brown Inc,2020 Q4 results indicate a profit of 13161566.81 with 7.65% growth and classified as High risk under High margin.,2019-2020,Q4,14622672.08,1461105.27,13161566.81,4737182.92,30604043.27,-25866860.35,90.01,High,2020,7.65,-1.18,277.84,0.9,13793833.36,56.79,High
DOC_1962,"Newton, Rodriguez and Haas","In Q1 2024, the company recorded a revenue of 26336832.68 and expenses of 24824979.55, resulting in a profit of 1511853.13. Overall performance was classified as Low.",2021-2022,Q1,26336832.68,24824979.55,1511853.13,34682539.72,37602963.15,-2920423.43,5.74,Low,2024,10.31,-12.88,4.36,1.26,1579134.47,76.41,High
DOC_1963,Gutierrez LLC,"For Q2 2023, financial growth stood at 0.94%, with profit margins rated as High and overall investment risk categorized as Low.",2021-2022,Q2,30631715.85,2725544.64,27906171.21,7514534.95,33781817.93,-26267282.98,91.1,High,2023,0.94,-1.29,371.36,2.92,26747225.3,89.82,Low
DOC_1964,Bennett PLC,"In Q2 2018, the company recorded a revenue of 3338052.29 and expenses of 12559070.81, resulting in a profit of -9221018.52. Overall performance was classified as Low.",2022-2023,Q2,3338052.29,12559070.81,-9221018.52,26500998.2,40116888.52,-13615890.32,-276.24,Low,2018,14.1,-2.95,-34.79,1.12,-9001651.23,64.19,High
DOC_1965,Rodriguez and Sons,"The company's Q2 2022 financials reflect a Low margin and High risk, supported by 8.73% growth in profitability.",2023-2024,Q2,21214166.63,22377829.11,-1163662.48,17144599.15,14365710.96,2778888.19,-5.49,Low,2022,8.73,5.17,-6.79,0.84,-1092646.52,54.78,High
DOC_1966,Clayton-Olson,"The company's Q3 2020 financials reflect a Low margin and High risk, supported by 22.11% growth in profitability.",2022-2023,Q3,9739836.54,16836563.04,-7096726.5,60260197.52,26909599.56,33350597.96,-72.86,Low,2020,22.11,0.81,-11.78,2.19,-7018300.74,83.75,High
DOC_1967,"Ramsey, Reynolds and Whitaker","In Q3 2020, the organization maintained a growth rate of 19.4%, achieving High profit levels and Low investment risk.",2021-2022,Q3,23796991.41,5530913.43,18266077.98,73302549.63,31109680.8,42192868.83,76.76,High,2020,19.4,0.74,24.92,2.31,19138436.72,64.3,Low
DOC_1968,Brown Group,"In Q4 2019, the company recorded a revenue of 3814930.73 and expenses of 25034230.59, resulting in a profit of -21219299.86. Overall performance was classified as Low.",2024-2025,Q4,3814930.73,25034230.59,-21219299.86,80855121.52,35388663.57,45466457.95,-556.22,Low,2019,3.9,0.78,-26.24,1.81,-19767189.69,61.6,High
DOC_1969,"Harris, Williams and Reed",The firm achieved a profit of -4460315.83 during Q4 2021 with total revenue reaching 11050349.22 and expenses of 15510665.05. The risk level was assessed as High.,2021-2022,Q4,11050349.22,15510665.05,-4460315.83,77991034.03,25421882.74,52569151.29,-40.36,Low,2021,9.04,0.48,-5.72,2.61,-4412935.12,40.9,High
DOC_1970,Mcbride-Myers,"In Q3 2024, the company recorded a revenue of 22258399.7 and expenses of 29599650.38, resulting in a profit of -7341250.68. Overall performance was classified as Low.",2019-2020,Q3,22258399.7,29599650.38,-7341250.68,11973395.82,36132278.26,-24158882.44,-32.98,Low,2024,-3.87,-1.5,-61.31,0.63,-7543990.91,40.02,High
DOC_1971,Kelly-Carr,"In Q1 2022, the organization maintained a growth rate of 1.41%, achieving Medium profit levels and Medium investment risk.",2024-2025,Q1,36180113.28,29951367.63,6228745.65,7092642.99,2735201.97,4357441.02,17.22,Medium,2022,1.41,0.63,87.82,0.55,6547148.65,70.67,Medium
DOC_1972,May-Foster,The firm achieved a profit of 8132449.46 during Q1 2022 with total revenue reaching 27706087.92 and expenses of 19573638.46. The risk level was assessed as High.,2019-2020,Q1,27706087.92,19573638.46,8132449.46,1005377.92,10208789.61,-9203411.69,29.35,High,2022,20.21,-1.11,808.89,2.39,8040923.61,44.25,High
DOC_1973,"Smith, Reid and Johnson",The firm achieved a profit of 43061254.5 during Q3 2019 with total revenue reaching 44105504.73 and expenses of 1044250.23. The risk level was assessed as Low.,2019-2020,Q3,44105504.73,1044250.23,43061254.5,95031238.58,2531194.75,92500043.83,97.63,High,2019,18.82,0.03,45.31,2.35,41526391.69,68.27,Low
DOC_1974,Gutierrez-Thompson,"During Q1 2019, revenue totaled 4991553.5, while expenses were 3017928.72. The profit outcome was 1973624.78, marking a High performance category.",2021-2022,Q1,4991553.5,3017928.72,1973624.78,96039251.17,28789142.14,67250109.03,39.54,High,2019,11.91,0.43,2.06,1.48,1791584.91,65.97,Low
DOC_1975,Le LLC,"For Q4 2021, financial growth stood at 19.06%, with profit margins rated as High and overall investment risk categorized as High.",2024-2025,Q4,19913918.04,8267998.73,11645919.31,91675191.62,22876617.21,68798574.41,58.48,High,2021,19.06,0.33,12.7,0.81,10673023.19,40.95,High
